Order_ID,Distribution_Center_ID,Customer_ZIP,Delivery_Type,Service_Type,Cost,Event_Type,Holiday_Flag,Carrier_Reliability_Score
ORD0391,DC1,88446,Ground,Standard Overnight,250.88,Bridal Shower,1,
ORD0392,DC4,46735,Ground,Priority Overnight,263.7,First Communion,0,
ORD0393,DC1,40757,Ground,Priority Overnight,278.37,Bridal Shower,0,
ORD0394,DC4,04493,Ground,Priority Overnight,74.15,First Communion,1,
ORD0395,DC2,84616,Air,Ground,163.03,Birthday,1,
ORD0396,DC2,91644,Air,Ground,64.81,Birthday,0,
ORD0397,DC1,54263,Air,Standard Overnight,14.23,None,1,
ORD0398,DC6,36737,Air,Standard Overnight,287.75,Bridal Shower,1,
ORD0399,DC4,33649,Ground,Standard Overnight,46.58,Graduation,1,
ORD0400,DC5,04013,Ground,Priority Overnight,246.16,None,1,
ORD0401,DC6,57930,Ground,Priority Overnight,147.55,Wedding,0,
ORD0402,DC1,64585,Air,Ground,212.73,Bridal Shower,1,
ORD0403,DC3,42858,Air,Standard Overnight,10.75,First Communion,1,
ORD0404,DC5,32273,Ground,Ground,107.19,Holiday,1,
ORD0405,DC2,62954,Air,Priority Overnight,82.43,Graduation,0,
ORD0406,DC3,92268,Ground,Standard Overnight,122.93,Retirement,0,
ORD0407,DC4,87592,Ground,Ground,189.85,Retirement,0,
ORD0408,DC2,51916,Air,Ground,238.83,None,0,
ORD0409,DC4,01330,Air,Standard Overnight,223.09,Graduation,0,
ORD0410,DC2,61703,Ground,Standard Overnight,290.13,Birthday,0,
ORD0411,DC3,86122,Ground,Ground,109.87,Wedding,1,
ORD0412,DC2,87907,Air,Standard Overnight,242.81,Holiday,0,
ORD0413,DC1,71561,Air,Priority Overnight,12.03,Birthday,0,
ORD0414,DC1,12504,Ground,Standard Overnight,295.48,Bridal Shower,0,
ORD0415,DC1,58140,Air,Ground,261.09,Birthday,0,
ORD0416,DC1,76812,Air,Standard Overnight,274.0,First Communion,0,
ORD0417,DC1,83118,Ground,Priority Overnight,68.4,Birthday,1,
ORD0418,DC6,32420,Air,Ground,92.77,Gender Reveal,1,
ORD0419,DC6,69385,Ground,Ground,136.46,Holiday,1,
ORD0420,DC3,84589,Ground,Standard Overnight,140.14,Birthday,1,
ORD0421,DC3,55714,Ground,Priority Overnight,226.17,None,1,
ORD0422,DC5,06652,Air,Ground,274.15,First Communion,1,
ORD0423,DC6,43469,Air,Priority Overnight,111.17,First Communion,0,
ORD0424,DC4,08732,Air,Standard Overnight,50.14,Graduation,0,
ORD0425,DC4,52799,Ground,Ground,193.72,Retirement,0,
ORD0426,DC5,26913,Ground,Standard Overnight,293.69,Retirement,0,
ORD0427,DC2,60750,Ground,Standard Overnight,286.02,Wedding,1,
ORD0428,DC2,69054,Air,Priority Overnight,59.52,Wedding,1,
ORD0429,DC4,32629,Air,Ground,73.2,Birthday,0,
ORD0430,DC2,75435,Ground,Standard Overnight,55.77,Wedding,0,
ORD0431,DC3,97320,Ground,Priority Overnight,227.79,Gender Reveal,0,
ORD0432,DC6,10041,Ground,Ground,207.94,Birthday,0,
ORD0433,DC4,87706,Air,Standard Overnight,291.65,Wedding,1,
ORD0434,DC4,61429,Air,Ground,133.43,Birthday,0,
ORD0435,DC6,46406,Ground,Priority Overnight,250.07,Gender Reveal,0,
ORD0436,DC3,15656,Ground,Standard Overnight,272.21,Holiday,1,
ORD0437,DC4,60781,Air,Standard Overnight,141.8,Graduation,1,
ORD0438,DC4,85511,Ground,Ground,195.93,Graduation,1,
ORD0439,DC1,92978,Ground,Standard Overnight,248.72,None,0,
ORD0440,DC6,60482,Air,Priority Overnight,196.03,Birthday,0,
ORD0441,DC6,96677,Ground,Standard Overnight,220.49,Graduation,1,
ORD0442,DC2,01550,Air,Standard Overnight,126.78,None,1,
ORD0443,DC1,94028,Ground,Standard Overnight,98.61,First Communion,0,
ORD0444,DC3,90881,Ground,Priority Overnight,141.38,Gender Reveal,1,
ORD0445,DC2,46682,Air,Standard Overnight,151.54,None,1,
ORD0446,DC5,30763,Air,Ground,148.98,Retirement,0,
ORD0447,DC2,76920,Ground,Standard Overnight,254.74,First Communion,0,
ORD0448,DC5,86960,Ground,Priority Overnight,163.29,First Communion,0,
ORD0449,DC2,87004,Ground,Standard Overnight,181.56,Gender Reveal,1,
ORD0450,DC3,58921,Air,Standard Overnight,281.44,Graduation,0,
ORD0451,DC1,46231,Air,Ground,38.22,Graduation,0,
ORD0452,DC3,09754,Ground,Ground,205.97,Holiday,1,
ORD0453,DC5,19332,Ground,Priority Overnight,215.96,Gender Reveal,0,
ORD0454,DC6,61051,Ground,Ground,115.51,Holiday,0,
ORD0455,DC3,15388,Air,Standard Overnight,40.14,Birthday,0,
ORD0456,DC4,91414,Air,Standard Overnight,225.12,Graduation,0,
ORD0457,DC3,92765,Ground,Standard Overnight,105.92,None,1,
ORD0458,DC3,79965,Air,Priority Overnight,294.65,Holiday,0,
ORD0459,DC4,99682,Ground,Ground,105.03,Gender Reveal,0,
ORD0460,DC6,12358,Ground,Priority Overnight,97.96,Bridal Shower,0,
ORD0461,DC2,89082,Air,Priority Overnight,88.8,Holiday,0,
ORD0462,DC6,55415,Air,Ground,248.76,Bridal Shower,0,
ORD0463,DC2,23496,Air,Priority Overnight,259.75,Graduation,1,
ORD0464,DC5,90011,Air,Priority Overnight,205.58,Graduation,0,
ORD0465,DC1,56533,Air,Ground,279.84,Graduation,1,
ORD0466,DC3,28922,Ground,Standard Overnight,159.31,Wedding,0,
ORD0467,DC3,72860,Ground,Priority Overnight,230.41,None,0,
ORD0468,DC3,90102,Air,Ground,39.16,Holiday,0,
ORD0469,DC2,74542,Ground,Standard Overnight,15.9,First Communion,1,
ORD0470,DC2,92044,Ground,Priority Overnight,92.18,None,0,
ORD0471,DC4,84524,Air,Ground,165.32,Birthday,0,
ORD0472,DC2,14242,Air,Standard Overnight,157.23,Holiday,1,
ORD0473,DC4,53015,Ground,Priority Overnight,228.43,Birthday,0,
ORD0474,DC5,58711,Air,Ground,132.41,Birthday,0,
ORD0475,DC1,48087,Ground,Priority Overnight,108.17,Bridal Shower,0,
ORD0476,DC1,22504,Ground,Standard Overnight,75.83,First Communion,1,
ORD0477,DC5,60890,Ground,Priority Overnight,55.05,Retirement,0,
ORD0478,DC3,71004,Ground,Priority Overnight,113.99,Graduation,0,
ORD0479,DC3,26306,Ground,Standard Overnight,252.86,First Communion,0,
ORD0480,DC6,03202,Air,Standard Overnight,44.46,None,0,
ORD0481,DC4,31552,Ground,Priority Overnight,131.93,Holiday,1,
ORD0482,DC1,48502,Air,Priority Overnight,10.95,First Communion,1,
ORD0483,DC3,22156,Air,Priority Overnight,183.52,Retirement,1,
ORD0484,DC1,42754,Ground,Priority Overnight,44.85,First Communion,0,
ORD0485,DC6,44699,Ground,Priority Overnight,128.23,First Communion,1,
ORD0486,DC6,99701,Air,Standard Overnight,139.28,Retirement,0,
ORD0487,DC5,73241,Air,Ground,165.43,Holiday,0,
ORD0488,DC2,75735,Air,Ground,266.47,Holiday,1,
ORD0489,DC5,90830,Ground,Priority Overnight,120.45,Bridal Shower,1,
ORD0490,DC6,46628,Ground,Priority Overnight,248.16,Wedding,0,
ORD0491,DC3,65148,Air,Ground,295.19,Retirement,0,
ORD0492,DC1,19892,Ground,Ground,211.66,Birthday,1,
ORD0493,DC4,47641,Ground,Priority Overnight,99.12,Graduation,1,
ORD0494,DC4,31352,Ground,Priority Overnight,234.29,Birthday,1,
ORD0495,DC2,33105,Air,Priority Overnight,200.67,Wedding,1,
ORD0496,DC6,25778,Ground,Priority Overnight,82.22,Retirement,0,
ORD0497,DC3,45583,Air,Ground,70.89,None,1,
ORD0498,DC6,01425,Air,Ground,78.2,Holiday,0,
ORD0499,DC3,69391,Ground,Priority Overnight,109.67,Bridal Shower,1,
ORD0500,DC4,41569,Air,Priority Overnight,209.84,Graduation,0,
ORD0501,DC2,20031,Ground,Standard Overnight,63.59,Birthday,0,
ORD0502,DC4,32806,Ground,Standard Overnight,192.3,None,0,
ORD0503,DC3,62432,Air,Priority Overnight,90.47,Bridal Shower,0,
ORD0504,DC1,25585,Ground,Ground,170.02,Wedding,1,
ORD0505,DC1,40190,Air,Ground,103.3,Holiday,0,
ORD0506,DC5,16662,Air,Standard Overnight,124.95,Birthday,0,
ORD0507,DC5,33792,Ground,Ground,43.22,Bridal Shower,0,
ORD0508,DC5,12343,Air,Priority Overnight,254.48,Birthday,0,
ORD0509,DC1,67866,Air,Ground,159.72,Graduation,1,
ORD0510,DC1,51688,Ground,Standard Overnight,216.31,Graduation,1,
ORD0511,DC5,84083,Air,Priority Overnight,199.41,Birthday,1,
ORD0512,DC6,62437,Air,Standard Overnight,218.25,Gender Reveal,0,
ORD0513,DC5,37075,Air,Priority Overnight,67.7,First Communion,0,
ORD0514,DC3,68758,Air,Ground,219.65,Holiday,1,
ORD0515,DC4,66301,Air,Standard Overnight,20.1,Graduation,0,
ORD0516,DC4,59664,Air,Standard Overnight,229.71,Retirement,1,
ORD0517,DC3,22276,Ground,Priority Overnight,146.79,Gender Reveal,1,
ORD0518,DC4,58451,Ground,Ground,229.47,Bridal Shower,0,
ORD0519,DC1,84549,Air,Standard Overnight,42.4,Gender Reveal,1,
ORD0520,DC2,87805,Ground,Standard Overnight,116.21,Bridal Shower,1,
ORD0521,DC5,42933,Ground,Priority Overnight,125.45,Graduation,0,
ORD0522,DC5,07787,Ground,Standard Overnight,271.69,Wedding,1,
ORD0523,DC5,97617,Air,Standard Overnight,168.36,First Communion,1,
ORD0524,DC5,38224,Ground,Priority Overnight,261.83,Bridal Shower,1,
ORD0525,DC3,29978,Ground,Ground,67.03,Graduation,0,
ORD0526,DC5,14640,Air,Priority Overnight,264.35,First Communion,0,
ORD0527,DC1,32552,Air,Ground,23.58,Birthday,0,
ORD0528,DC1,55749,Air,Ground,151.57,First Communion,1,
ORD0529,DC4,59053,Air,Standard Overnight,68.53,Birthday,0,
ORD0530,DC1,36806,Ground,Priority Overnight,37.67,Graduation,0,
ORD0531,DC6,11340,Ground,Standard Overnight,126.99,Graduation,0,
ORD0532,DC3,66352,Air,Priority Overnight,277.16,First Communion,1,
ORD0533,DC4,38198,Air,Priority Overnight,38.82,Wedding,0,
ORD0534,DC2,77510,Air,Standard Overnight,195.54,Retirement,0,
ORD0535,DC3,61608,Ground,Standard Overnight,115.97,Graduation,1,
ORD0536,DC5,97879,Air,Ground,12.23,Wedding,0,
ORD0537,DC3,69394,Ground,Standard Overnight,244.31,Retirement,1,
ORD0538,DC3,90244,Air,Ground,167.8,Gender Reveal,1,
ORD0539,DC1,83121,Ground,Priority Overnight,280.45,Birthday,1,
ORD0540,DC2,79991,Air,Standard Overnight,283.63,Wedding,0,
ORD0541,DC1,73147,Air,Ground,40.05,Gender Reveal,1,
ORD0542,DC3,77387,Ground,Standard Overnight,197.5,First Communion,0,
ORD0543,DC3,17492,Air,Standard Overnight,213.08,Wedding,0,
ORD0544,DC6,43733,Ground,Ground,235.14,Retirement,1,
ORD0545,DC6,75471,Air,Ground,68.02,First Communion,0,
ORD0546,DC3,27408,Air,Priority Overnight,11.33,Wedding,0,
ORD0547,DC4,38039,Air,Standard Overnight,167.62,None,0,
ORD0548,DC6,67175,Air,Priority Overnight,259.27,Graduation,0,
ORD0549,DC1,11554,Ground,Priority Overnight,294.67,First Communion,1,
ORD0550,DC3,38626,Ground,Ground,123.14,Bridal Shower,1,
ORD0551,DC2,03145,Ground,Priority Overnight,66.57,Bridal Shower,0,
ORD0552,DC6,24985,Air,Ground,231.38,Graduation,1,
ORD0553,DC5,84744,Air,Ground,188.77,None,1,
ORD0554,DC6,59785,Air,Standard Overnight,171.95,Graduation,0,
ORD0555,DC3,01815,Air,Ground,273.99,Birthday,1,
ORD0556,DC1,12162,Air,Ground,105.63,Wedding,0,
ORD0557,DC3,42868,Air,Priority Overnight,67.06,Gender Reveal,1,
ORD0558,DC6,38955,Ground,Priority Overnight,63.66,Wedding,0,
ORD0559,DC1,05910,Air,Priority Overnight,136.7,Gender Reveal,0,
ORD0560,DC1,72653,Ground,Priority Overnight,119.82,Retirement,0,
ORD0561,DC2,99493,Ground,Standard Overnight,57.08,None,0,
ORD0562,DC4,20694,Ground,Standard Overnight,55.29,None,0,
ORD0563,DC5,83608,Ground,Ground,139.87,First Communion,1,
ORD0564,DC6,27486,Air,Standard Overnight,176.47,First Communion,0,
ORD0565,DC2,82228,Ground,Ground,204.17,Birthday,0,
ORD0566,DC1,51158,Air,Ground,224.72,Retirement,0,
ORD0567,DC5,59176,Ground,Priority Overnight,233.41,First Communion,0,
ORD0568,DC4,96005,Ground,Standard Overnight,265.65,Wedding,1,
ORD0569,DC5,50290,Ground,Standard Overnight,70.05,First Communion,0,
ORD0570,DC6,54797,Air,Standard Overnight,253.75,Wedding,0,
ORD0571,DC1,44847,Air,Standard Overnight,84.03,Gender Reveal,1,
ORD0572,DC2,14195,Air,Standard Overnight,243.09,Wedding,0,
ORD0573,DC5,74218,Air,Ground,116.58,Graduation,1,
ORD0574,DC3,44514,Ground,Standard Overnight,85.84,First Communion,1,
ORD0575,DC4,89932,Ground,Standard Overnight,250.07,Bridal Shower,0,
ORD0576,DC3,14850,Air,Standard Overnight,141.43,Graduation,1,
ORD0577,DC5,02641,Air,Ground,78.55,Wedding,0,
ORD0578,DC2,75316,Air,Ground,12.1,Holiday,0,
ORD0579,DC4,10511,Ground,Ground,277.44,None,0,
ORD0580,DC6,71223,Ground,Standard Overnight,256.18,Retirement,1,
ORD0581,DC3,99118,Air,Ground,109.04,Bridal Shower,1,
ORD0582,DC3,83381,Ground,Priority Overnight,29.41,Graduation,0,
ORD0583,DC4,54377,Ground,Priority Overnight,165.49,First Communion,1,
ORD0584,DC6,98366,Air,Standard Overnight,21.59,First Communion,0,
ORD0585,DC4,02006,Air,Standard Overnight,206.31,None,0,
ORD0586,DC1,47412,Air,Ground,181.9,Holiday,0,
ORD0587,DC5,31534,Air,Ground,216.26,Wedding,0,
ORD0588,DC3,54617,Ground,Ground,231.75,Holiday,0,
ORD0589,DC3,02564,Air,Ground,51.98,Gender Reveal,1,
ORD0590,DC1,18656,Air,Priority Overnight,250.86,Gender Reveal,0,
ORD0591,DC6,72311,Air,Standard Overnight,184.39,Graduation,0,
ORD0592,DC6,38429,Air,Standard Overnight,145.54,Graduation,0,
ORD0593,DC3,34162,Ground,Ground,144.0,Graduation,0,
ORD0594,DC2,62972,Air,Ground,271.76,Bridal Shower,1,
ORD0595,DC3,24495,Air,Standard Overnight,236.47,Wedding,0,
ORD0596,DC2,21711,Ground,Ground,19.62,Bridal Shower,1,
ORD0597,DC1,38189,Ground,Standard Overnight,286.0,Retirement,1,
ORD0598,DC4,86610,Air,Ground,228.92,Birthday,1,
ORD0599,DC5,49325,Air,Priority Overnight,255.74,First Communion,1,
ORD0600,DC4,94462,Ground,Ground,66.45,Graduation,0,
ORD0601,DC6,01984,Air,Ground,133.51,Wedding,1,
ORD0602,DC1,81356,Air,Priority Overnight,224.33,Wedding,1,
ORD0603,DC5,29285,Ground,Ground,56.05,None,0,
ORD0604,DC5,04448,Air,Priority Overnight,12.67,None,0,
ORD0605,DC5,44928,Air,Ground,47.96,Gender Reveal,1,
ORD0606,DC4,82651,Air,Ground,43.66,Birthday,1,
ORD0607,DC6,47551,Air,Ground,238.79,Gender Reveal,1,
ORD0608,DC5,40876,Ground,Standard Overnight,69.31,First Communion,1,
ORD0609,DC2,31417,Ground,Standard Overnight,17.11,Birthday,1,
ORD0610,DC5,66362,Ground,Priority Overnight,251.83,Bridal Shower,1,
ORD0611,DC4,80948,Ground,Ground,134.35,Gender Reveal,1,
ORD0612,DC1,82429,Air,Priority Overnight,53.69,Gender Reveal,0,
ORD0613,DC6,74004,Ground,Standard Overnight,151.85,Bridal Shower,1,
ORD0614,DC1,41764,Air,Ground,210.93,Wedding,1,
ORD0615,DC6,39422,Ground,Ground,41.96,Retirement,0,
ORD0616,DC5,66934,Ground,Standard Overnight,267.39,Gender Reveal,1,
ORD0617,DC4,62912,Air,Ground,205.99,First Communion,0,
ORD0618,DC4,86841,Ground,Priority Overnight,101.88,None,1,
ORD0619,DC2,75982,Air,Priority Overnight,45.0,Holiday,0,
ORD0620,DC1,23231,Air,Ground,13.97,First Communion,1,
ORD0621,DC6,70824,Air,Standard Overnight,120.79,Gender Reveal,0,
ORD0622,DC2,44858,Air,Ground,257.67,Gender Reveal,0,
ORD0623,DC5,58065,Ground,Priority Overnight,51.92,Holiday,0,
ORD0624,DC3,65660,Air,Priority Overnight,225.75,Wedding,0,
ORD0625,DC6,70765,Air,Ground,102.73,Birthday,0,
ORD0626,DC6,66875,Air,Ground,86.8,Graduation,0,
ORD0627,DC1,46483,Ground,Standard Overnight,44.02,Graduation,1,
ORD0628,DC5,48366,Ground,Priority Overnight,289.44,None,1,
ORD0629,DC3,62451,Ground,Ground,78.63,None,0,
ORD0630,DC2,89203,Air,Priority Overnight,100.37,Graduation,0,
ORD0631,DC2,76127,Ground,Priority Overnight,20.14,Retirement,1,
ORD0632,DC3,75150,Air,Standard Overnight,168.72,Gender Reveal,1,
ORD0633,DC3,48925,Ground,Standard Overnight,219.16,Birthday,1,
ORD0634,DC5,53537,Ground,Priority Overnight,112.69,Birthday,0,
ORD0635,DC2,91948,Ground,Ground,28.72,First Communion,0,
ORD0636,DC1,49105,Air,Priority Overnight,189.69,Graduation,1,
ORD0637,DC5,70482,Air,Ground,245.87,First Communion,0,
ORD0638,DC2,51773,Air,Priority Overnight,63.0,First Communion,0,
ORD0639,DC1,96637,Air,Standard Overnight,259.53,None,0,
ORD0640,DC2,75414,Ground,Ground,176.75,Graduation,1,
ORD0641,DC5,49942,Air,Standard Overnight,292.78,Gender Reveal,0,
ORD0642,DC1,64682,Ground,Priority Overnight,278.18,Birthday,1,
ORD0643,DC5,78677,Ground,Ground,99.83,First Communion,1,
ORD0644,DC6,19037,Ground,Priority Overnight,75.02,First Communion,1,
ORD0645,DC3,53442,Ground,Standard Overnight,113.03,Graduation,1,
ORD0646,DC2,12653,Air,Standard Overnight,19.24,First Communion,0,
ORD0647,DC6,86816,Air,Standard Overnight,54.02,Gender Reveal,1,
ORD0648,DC5,66281,Air,Standard Overnight,31.57,Bridal Shower,1,
ORD0649,DC1,86575,Air,Ground,280.3,Retirement,1,
ORD0650,DC4,38448,Air,Priority Overnight,132.98,Graduation,0,
ORD0651,DC5,48953,Air,Standard Overnight,44.74,None,0,
ORD0652,DC1,48000,Air,Priority Overnight,44.7,First Communion,1,
ORD0653,DC2,54711,Air,Ground,125.11,Wedding,0,
ORD0654,DC3,00679,Air,Priority Overnight,293.77,Birthday,1,
ORD0655,DC4,67437,Air,Standard Overnight,258.88,None,0,
ORD0656,DC4,27707,Air,Priority Overnight,59.87,Birthday,0,
ORD0657,DC3,21628,Ground,Priority Overnight,212.23,First Communion,0,
ORD0658,DC4,05524,Air,Standard Overnight,125.4,Birthday,1,
ORD0659,DC1,11102,Ground,Standard Overnight,289.38,First Communion,0,
ORD0660,DC5,79198,Air,Priority Overnight,177.74,Gender Reveal,1,
ORD0661,DC6,48507,Ground,Ground,47.58,Birthday,1,
ORD0662,DC4,88137,Ground,Ground,27.82,Holiday,0,
ORD0663,DC4,15301,Ground,Ground,48.64,First Communion,0,
ORD0664,DC4,68526,Ground,Standard Overnight,261.75,Graduation,1,
ORD0665,DC3,33503,Air,Standard Overnight,79.85,Retirement,0,
ORD0666,DC4,89363,Ground,Standard Overnight,10.25,Retirement,0,
ORD0667,DC1,10038,Air,Standard Overnight,243.14,Retirement,1,
ORD0668,DC4,79238,Ground,Standard Overnight,80.27,First Communion,1,
ORD0669,DC3,81868,Ground,Ground,108.38,Gender Reveal,1,
ORD0670,DC1,97168,Air,Ground,217.13,Bridal Shower,0,
ORD0671,DC4,42820,Air,Priority Overnight,126.64,Bridal Shower,0,
ORD0672,DC1,33626,Ground,Priority Overnight,280.93,Birthday,0,
ORD0673,DC2,75730,Air,Priority Overnight,78.09,Birthday,0,
ORD0674,DC6,72104,Air,Standard Overnight,112.4,Bridal Shower,1,
ORD0675,DC4,38672,Ground,Priority Overnight,178.52,Bridal Shower,1,
ORD0676,DC3,39209,Ground,Standard Overnight,115.61,Retirement,1,
ORD0677,DC5,63186,Air,Ground,21.58,None,1,
ORD0678,DC2,55064,Ground,Standard Overnight,28.44,Wedding,1,
ORD0679,DC4,64537,Ground,Priority Overnight,44.26,Holiday,0,
ORD0680,DC3,07777,Ground,Ground,148.56,Gender Reveal,0,
ORD0681,DC3,28706,Ground,Ground,245.19,Graduation,0,
ORD0682,DC6,83468,Air,Standard Overnight,166.73,None,0,
ORD0683,DC5,45579,Air,Priority Overnight,129.3,Bridal Shower,0,
ORD0684,DC3,91405,Air,Priority Overnight,56.98,Birthday,0,
ORD0685,DC2,53744,Air,Standard Overnight,27.81,First Communion,0,
ORD0686,DC1,80868,Air,Standard Overnight,55.04,Bridal Shower,1,
ORD0687,DC3,01643,Air,Standard Overnight,98.57,Bridal Shower,1,
ORD0688,DC1,04403,Ground,Ground,271.14,None,1,
ORD0689,DC4,97205,Ground,Standard Overnight,64.29,Bridal Shower,1,
ORD0690,DC2,64316,Ground,Standard Overnight,225.66,Retirement,1,
ORD0691,DC1,50891,Air,Priority Overnight,139.4,Holiday,0,
ORD0692,DC3,32960,Ground,Standard Overnight,244.42,Birthday,0,
ORD0693,DC1,36474,Ground,Standard Overnight,96.64,Graduation,0,
ORD0694,DC1,22417,Air,Ground,64.01,Gender Reveal,0,
ORD0695,DC4,75881,Ground,Ground,292.18,Graduation,1,
ORD0696,DC2,85597,Ground,Ground,14.06,None,0,
ORD0697,DC4,30033,Air,Priority Overnight,155.64,Retirement,1,
ORD0698,DC2,65278,Ground,Ground,136.45,Graduation,1,
ORD0699,DC6,36310,Air,Priority Overnight,289.13,Birthday,0,
ORD0700,DC3,34445,Air,Ground,59.46,First Communion,0,
ORD0701,DC2,80334,Ground,Priority Overnight,229.23,Birthday,0,
ORD0702,DC6,03324,Ground,Standard Overnight,280.88,Wedding,0,
ORD0703,DC5,61871,Air,Ground,191.92,Graduation,1,
ORD0704,DC4,38500,Ground,Priority Overnight,143.81,Graduation,0,
ORD0705,DC2,63229,Ground,Standard Overnight,140.74,First Communion,1,
ORD0706,DC6,71498,Air,Priority Overnight,206.61,Holiday,0,
ORD0707,DC4,28169,Air,Priority Overnight,297.35,Holiday,1,
ORD0708,DC6,48047,Ground,Ground,107.69,Birthday,1,
ORD0709,DC3,54999,Air,Ground,65.4,First Communion,0,
ORD0710,DC5,10960,Ground,Priority Overnight,151.32,Wedding,1,
ORD0711,DC4,95113,Air,Ground,100.12,Gender Reveal,1,
ORD0712,DC3,84292,Air,Standard Overnight,94.89,None,1,
ORD0713,DC1,62735,Air,Standard Overnight,284.39,Wedding,0,
ORD0714,DC3,69345,Ground,Standard Overnight,164.97,Graduation,0,
ORD0715,DC1,70171,Ground,Ground,130.02,Wedding,1,
ORD0716,DC2,50923,Air,Priority Overnight,227.18,Bridal Shower,1,
ORD0717,DC1,67142,Air,Standard Overnight,55.01,Retirement,1,
ORD0718,DC1,24616,Air,Standard Overnight,223.08,Retirement,0,
ORD0719,DC4,60146,Ground,Priority Overnight,123.63,Retirement,0,
ORD0720,DC2,79507,Ground,Standard Overnight,245.19,Gender Reveal,1,
ORD0721,DC3,59458,Air,Ground,194.58,First Communion,0,
ORD0722,DC5,53453,Air,Priority Overnight,137.77,Graduation,0,
ORD0723,DC4,93185,Ground,Priority Overnight,125.93,Retirement,1,
ORD0724,DC6,57423,Ground,Ground,83.4,Birthday,1,
ORD0725,DC4,47063,Air,Standard Overnight,172.27,Bridal Shower,0,
ORD0726,DC6,37565,Air,Priority Overnight,167.93,Graduation,0,
ORD0727,DC3,93851,Air,Ground,13.22,First Communion,1,
ORD0728,DC4,92187,Ground,Standard Overnight,52.44,Gender Reveal,0,
ORD0729,DC3,19611,Air,Ground,139.54,Gender Reveal,1,
ORD0730,DC2,96263,Air,Ground,230.76,Gender Reveal,1,
ORD0731,DC3,67020,Ground,Standard Overnight,66.75,None,0,
ORD0732,DC2,56672,Air,Standard Overnight,82.7,Retirement,0,
ORD0733,DC2,98751,Ground,Standard Overnight,219.23,None,0,
ORD0734,DC1,33053,Ground,Standard Overnight,165.03,Wedding,1,
ORD0735,DC4,84285,Ground,Priority Overnight,237.84,None,0,
ORD0736,DC4,34314,Air,Priority Overnight,191.79,Wedding,0,
ORD0737,DC6,04532,Ground,Standard Overnight,111.35,Birthday,1,
ORD0738,DC5,86185,Ground,Standard Overnight,151.23,Holiday,0,
ORD0739,DC2,08223,Air,Priority Overnight,91.99,Birthday,0,
ORD0740,DC2,36575,Air,Ground,96.19,Gender Reveal,1,
ORD0741,DC5,05763,Air,Priority Overnight,49.24,Retirement,0,
ORD0742,DC3,57382,Ground,Standard Overnight,62.57,Bridal Shower,1,
ORD0743,DC3,53588,Ground,Priority Overnight,92.57,None,0,
ORD0744,DC5,07658,Air,Priority Overnight,262.9,Wedding,1,
ORD0745,DC4,72957,Ground,Standard Overnight,254.82,Retirement,0,
ORD0746,DC3,55435,Ground,Standard Overnight,166.76,First Communion,0,
ORD0747,DC3,06628,Air,Standard Overnight,163.83,Bridal Shower,0,
ORD0748,DC6,52107,Ground,Ground,149.54,Wedding,1,
ORD0749,DC2,20584,Ground,Priority Overnight,89.81,Retirement,0,
ORD0750,DC5,06145,Air,Priority Overnight,232.31,Graduation,0,
ORD0751,DC5,30129,Air,Ground,104.15,Bridal Shower,1,
ORD0752,DC5,40542,Air,Standard Overnight,42.1,Wedding,0,
ORD0753,DC2,04317,Air,Ground,110.63,Retirement,0,
ORD0754,DC6,97362,Ground,Standard Overnight,188.56,Retirement,0,
ORD0755,DC6,45933,Air,Standard Overnight,200.63,Graduation,1,
ORD0756,DC3,98630,Air,Standard Overnight,293.72,Birthday,1,
ORD0757,DC1,79994,Air,Standard Overnight,217.62,Holiday,1,
ORD0758,DC4,52922,Ground,Standard Overnight,48.03,Wedding,1,
ORD0759,DC5,42656,Ground,Ground,90.93,Bridal Shower,1,
ORD0760,DC2,36743,Ground,Priority Overnight,288.31,Gender Reveal,0,
ORD0761,DC3,91631,Air,Ground,102.39,First Communion,1,
ORD0762,DC4,16213,Air,Priority Overnight,109.1,Gender Reveal,1,
