Transaction_ID,Order_ID,Carrier_ID,Route_ID,Shipping_Cost,Transaction_Date,Scheduled_Delivery_Date,Actual_Delivery_Date,Shipping_Date
TXN0277,ORD8828,C4,R171,102.2,2024-08-28,2024-09-02,2024-09-02,2024-09-01
TXN0278,ORD0854,C6,R278,99.33,2024-08-17,2024-08-21,2024-08-21,2024-08-18
TXN0279,ORD0108,C6,R163,90.25,2024-01-03,2024-01-04,2024-01-04,2024-01-02
TXN0280,ORD5856,C1,R21,115.08,2024-11-07,2024-11-08,2024-11-08,2024-11-07
TXN0281,ORD4713,C5,R176,96.64,2024-03-07,2024-03-08,2024-03-08,2024-03-05
TXN0282,ORD3737,C2,R265,113.97,2024-07-06,2024-07-09,2024-07-09,2024-07-08
TXN0283,ORD1262,C5,R99,15.79,2024-02-06,2024-02-09,2024-02-09,2024-02-08
TXN0284,ORD9728,C6,R128,242.02,2024-07-03,2024-07-05,2024-07-05,2024-07-02
TXN0285,ORD4555,C1,R55,237.36,2024-08-13,2024-08-17,2024-08-17,2024-08-14
TXN0286,ORD9539,C5,R248,148.45,2024-10-07,2024-10-11,2024-10-11,2024-10-10
TXN0287,ORD8944,C2,R60,200.17,2024-05-20,2024-05-22,2024-05-22,2024-05-19
TXN0288,ORD6978,C5,R257,104.45,2024-06-22,2024-06-24,2024-06-24,2024-06-22
TXN0289,ORD4153,C3,R49,274.33,2024-06-02,2024-06-03,2024-06-03,2024-06-02
TXN0290,ORD3937,C2,R38,285.6,2024-09-13,2024-09-17,2024-09-17,2024-09-16
TXN0291,ORD3924,C5,R219,287.15,2024-02-26,2024-03-02,2024-03-02,2024-02-29
TXN0292,ORD9789,C1,R248,264.21,2024-03-04,2024-03-07,2024-03-07,2024-03-04
TXN0293,ORD8084,C1,R195,23.35,2024-01-12,2024-01-17,2024-01-17,2024-01-15
TXN0294,ORD5391,C5,R163,106.23,2024-08-23,2024-08-26,2024-08-26,2024-08-25
TXN0295,ORD0561,C5,R136,275.14,2024-07-25,2024-07-26,2024-07-26,2024-07-25
TXN0296,ORD1913,C5,R209,24.93,2024-03-13,2024-03-18,2024-03-18,2024-03-16
TXN0297,ORD9839,C4,R231,120.57,2024-01-29,2024-02-01,2024-02-01,2024-01-30
TXN0298,ORD0873,C2,R293,107.32,2024-06-07,2024-06-11,2024-06-11,2024-06-10
TXN0299,ORD3613,C1,R26,222.36,2024-01-13,2024-01-15,2024-01-15,2024-01-13
TXN0300,ORD6640,C5,R255,223.57,2024-02-07,2024-02-12,2024-02-12,2024-02-10
TXN0301,ORD7512,C2,R16,38.65,2024-10-23,2024-10-24,2024-10-24,2024-10-22
TXN0302,ORD7553,C1,R174,71.88,2024-10-09,2024-10-14,2024-10-14,2024-10-12
TXN0303,ORD6976,C5,R70,197.75,2024-08-07,2024-08-12,2024-08-12,2024-08-09
TXN0304,ORD6996,C6,R117,181.21,2024-04-09,2024-04-12,2024-04-12,2024-04-09
TXN0305,ORD9652,C3,R132,235.1,2024-10-23,2024-10-25,2024-10-25,2024-10-24
TXN0306,ORD0036,C5,R93,35.76,2024-11-11,2024-11-12,2024-11-12,2024-11-09
TXN0307,ORD3941,C3,R209,148.51,2024-04-19,2024-04-24,2024-04-24,2024-04-21
TXN0308,ORD8981,C4,R117,187.5,2024-07-11,2024-07-12,2024-07-12,2024-07-10
TXN0309,ORD1734,C5,R62,282.22,2024-02-13,2024-02-17,2024-02-17,2024-02-16
TXN0310,ORD4472,C6,R70,291.23,2024-10-26,2024-10-31,2024-10-31,2024-10-28
TXN0311,ORD8321,C6,R283,183.9,2024-04-09,2024-04-14,2024-04-14,2024-04-13
TXN0312,ORD5852,C3,R47,43.85,2024-08-20,2024-08-25,2024-08-25,2024-08-23
TXN0313,ORD1283,C1,R58,83.93,2024-11-14,2024-11-18,2024-11-18,2024-11-17
TXN0314,ORD0514,C1,R14,201.63,2024-02-02,2024-02-05,2024-02-05,2024-02-02
TXN0315,ORD5375,C1,R265,39.47,2024-09-01,2024-09-06,2024-09-06,2024-09-05
TXN0316,ORD6852,C2,R222,294.27,2024-09-19,2024-09-24,2024-09-24,2024-09-23
TXN0317,ORD2036,C5,R140,275.06,2024-06-03,2024-06-07,2024-06-07,2024-06-04
TXN0318,ORD7521,C4,R194,236.1,2024-05-16,2024-05-18,2024-05-18,2024-05-16
TXN0319,ORD9842,C4,R8,258.77,2024-11-12,2024-11-13,2024-11-13,2024-11-12
TXN0320,ORD9408,C4,R241,96.19,2024-06-01,2024-06-02,2024-06-02,2024-05-30
TXN0321,ORD0659,C2,R117,177.56,2024-01-25,2024-01-26,2024-01-26,2024-01-25
TXN0322,ORD8084,C4,R196,52.77,2024-03-21,2024-03-22,2024-03-22,2024-03-20
TXN0323,ORD6788,C3,R249,141.23,2024-05-27,2024-05-29,2024-05-29,2024-05-26
TXN0324,ORD1093,C6,R97,22.98,2024-04-10,2024-04-15,2024-04-15,2024-04-14
TXN0325,ORD8207,C3,R300,190.54,2024-08-30,2024-09-02,2024-09-02,2024-08-31
TXN0326,ORD2587,C5,R46,81.73,2024-10-10,2024-10-12,2024-10-12,2024-10-10
TXN0327,ORD9171,C1,R200,214.44,2024-02-29,2024-03-02,2024-03-02,2024-03-01
TXN0328,ORD5878,C4,R293,203.26,2024-06-25,2024-06-26,2024-06-26,2024-06-24
TXN0329,ORD7115,C1,R148,295.27,2024-03-18,2024-03-21,2024-03-21,2024-03-19
TXN0330,ORD4560,C1,R88,212.64,2024-01-02,2024-01-06,2024-01-06,2024-01-05
TXN0331,ORD3163,C2,R222,207.53,2024-02-24,2024-02-28,2024-02-28,2024-02-25
TXN0332,ORD2827,C5,R257,94.26,2024-05-07,2024-05-09,2024-05-09,2024-05-08
TXN0333,ORD3507,C3,R272,260.56,2024-04-26,2024-04-27,2024-04-27,2024-04-25
TXN0334,ORD6306,C2,R18,189.02,2024-08-01,2024-08-03,2024-08-03,2024-08-01
TXN0335,ORD7890,C3,R176,125.93,2024-05-11,2024-05-14,2024-05-14,2024-05-13
TXN0336,ORD1259,C5,R18,184.25,2024-10-26,2024-10-30,2024-10-30,2024-10-27
TXN0337,ORD5251,C1,R291,267.74,2024-01-19,2024-01-22,2024-01-22,2024-01-20
TXN0338,ORD7668,C2,R59,88.89,2024-07-05,2024-07-10,2024-07-10,2024-07-08
TXN0339,ORD1770,C1,R259,87.55,2024-08-12,2024-08-15,2024-08-15,2024-08-14
TXN0340,ORD8883,C4,R113,138.54,2024-02-14,2024-02-15,2024-02-15,2024-02-14
TXN0341,ORD3212,C1,R292,290.59,2024-05-01,2024-05-04,2024-05-04,2024-05-01
TXN0342,ORD6855,C1,R139,83.0,2024-03-23,2024-03-27,2024-03-27,2024-03-26
TXN0343,ORD2826,C4,R191,169.96,2024-01-15,2024-01-19,2024-01-19,2024-01-16
TXN0344,ORD2157,C3,R56,239.97,2024-02-01,2024-02-02,2024-02-02,2024-01-30
TXN0345,ORD4982,C5,R181,132.43,2024-04-17,2024-04-19,2024-04-19,2024-04-17
TXN0346,ORD7573,C6,R98,106.99,2024-03-16,2024-03-21,2024-03-21,2024-03-19
TXN0347,ORD2310,C2,R28,22.81,2024-07-25,2024-07-29,2024-07-29,2024-07-28
TXN0348,ORD4345,C6,R300,147.77,2024-04-25,2024-04-30,2024-04-30,2024-04-27
TXN0349,ORD4659,C4,R72,128.92,2024-01-16,2024-01-21,2024-01-21,2024-01-19
TXN0350,ORD4206,C1,R186,161.08,2024-07-07,2024-07-08,2024-07-08,2024-07-05
TXN0351,ORD9471,C6,R255,236.88,2024-03-31,2024-04-03,2024-04-03,2024-04-01
TXN0352,ORD6333,C6,R295,299.37,2024-04-02,2024-04-06,2024-04-06,2024-04-04
TXN0353,ORD0030,C5,R222,105.22,2024-02-07,2024-02-08,2024-02-08,2024-02-07
TXN0354,ORD6468,C2,R158,177.54,2024-07-01,2024-07-06,2024-07-06,2024-07-05
TXN0355,ORD3271,C3,R112,142.15,2024-11-15,2024-11-17,2024-11-17,2024-11-16
TXN0356,ORD2166,C2,R294,80.59,2024-09-01,2024-09-05,2024-09-05,2024-09-04
TXN0357,ORD0934,C6,R246,75.33,2024-06-26,2024-06-27,2024-06-27,2024-06-26
TXN0358,ORD6621,C4,R125,33.28,2024-07-02,2024-07-07,2024-07-07,2024-07-05
TXN0359,ORD4946,C2,R284,94.23,2024-09-07,2024-09-12,2024-09-12,2024-09-10
TXN0360,ORD2327,C4,R195,94.68,2024-10-08,2024-10-12,2024-10-12,2024-10-10
TXN0361,ORD2006,C2,R139,12.33,2024-10-19,2024-10-24,2024-10-24,2024-10-22
TXN0362,ORD7586,C6,R84,86.43,2024-05-12,2024-05-13,2024-05-13,2024-05-11
TXN0363,ORD4080,C2,R269,106.26,2024-10-27,2024-10-28,2024-10-28,2024-10-27
TXN0364,ORD2374,C6,R144,294.53,2024-09-14,2024-09-17,2024-09-17,2024-09-15
TXN0365,ORD2028,C1,R272,161.75,2024-01-06,2024-01-09,2024-01-09,2024-01-06
TXN0366,ORD9266,C6,R137,37.76,2024-09-19,2024-09-24,2024-09-24,2024-09-22
TXN0367,ORD9075,C2,R207,191.22,2024-08-25,2024-08-29,2024-08-29,2024-08-26
TXN0368,ORD0244,C5,R154,11.87,2024-09-06,2024-09-08,2024-09-08,2024-09-05
TXN0369,ORD9761,C2,R96,157.91,2024-11-07,2024-11-11,2024-11-11,2024-11-08
TXN0370,ORD6450,C5,R211,128.29,2024-08-11,2024-08-16,2024-08-16,2024-08-14
TXN0371,ORD4355,C2,R151,144.86,2024-08-27,2024-08-28,2024-08-28,2024-08-25
TXN0372,ORD1863,C3,R54,105.72,2024-02-09,2024-02-11,2024-02-11,2024-02-09
TXN0373,ORD6435,C1,R282,238.41,2024-02-18,2024-02-19,2024-02-19,2024-02-16
TXN0374,ORD6059,C6,R43,208.46,2024-02-25,2024-02-29,2024-02-29,2024-02-26
TXN0375,ORD6454,C1,R127,64.72,2024-10-19,2024-10-20,2024-10-20,2024-10-17
TXN0376,ORD0462,C3,R155,234.26,2024-07-18,2024-07-22,2024-07-22,2024-07-21
TXN0377,ORD7433,C5,R58,70.65,2024-08-23,2024-08-27,2024-08-27,2024-08-25
TXN0378,ORD2661,C5,R144,86.36,2024-06-11,2024-06-14,2024-06-14,2024-06-11
TXN0379,ORD2186,C3,R104,52.03,2024-03-07,2024-03-12,2024-03-12,2024-03-09
TXN0380,ORD9910,C4,R271,87.44,2024-04-03,2024-04-04,2024-04-04,2024-04-01
TXN0381,ORD8711,C6,R194,110.65,2024-03-29,2024-04-02,2024-04-02,2024-04-01
TXN0382,ORD5164,C4,R210,49.75,2024-04-15,2024-04-19,2024-04-19,2024-04-18
TXN0383,ORD1443,C3,R241,272.78,2024-04-13,2024-04-17,2024-04-17,2024-04-14
TXN0384,ORD1977,C2,R152,236.85,2024-07-13,2024-07-17,2024-07-17,2024-07-15
TXN0385,ORD6705,C2,R215,253.74,2024-08-05,2024-08-09,2024-08-09,2024-08-06
TXN0386,ORD0407,C6,R204,157.31,2024-01-10,2024-01-11,2024-01-11,2024-01-08
TXN0387,ORD7898,C5,R3,178.48,2024-05-13,2024-05-17,2024-05-17,2024-05-15
TXN0388,ORD4033,C2,R168,263.27,2024-04-28,2024-05-02,2024-05-02,2024-04-30
TXN0389,ORD2471,C6,R52,91.45,2024-03-20,2024-03-21,2024-03-21,2024-03-19
TXN0390,ORD3392,C2,R281,35.45,2024-10-15,2024-10-16,2024-10-16,2024-10-15
TXN0391,ORD3911,C2,R58,22.55,2024-05-04,2024-05-06,2024-05-06,2024-05-05
TXN0392,ORD8148,C5,R169,290.28,2024-03-02,2024-03-07,2024-03-07,2024-03-04
TXN0393,ORD3015,C5,R125,16.94,2024-02-03,2024-02-04,2024-02-04,2024-02-01
TXN0394,ORD2781,C1,R14,180.91,2024-01-10,2024-01-15,2024-01-15,2024-01-13
TXN0395,ORD2449,C6,R236,32.82,2024-09-01,2024-09-06,2024-09-06,2024-09-05
TXN0396,ORD0865,C2,R291,32.72,2024-10-02,2024-10-07,2024-10-07,2024-10-06
TXN0397,ORD9895,C1,R146,39.32,2024-10-26,2024-10-28,2024-10-28,2024-10-27
TXN0398,ORD6158,C6,R271,35.74,2024-06-23,2024-06-28,2024-06-28,2024-06-27
TXN0399,ORD2710,C3,R261,200.19,2024-07-07,2024-07-09,2024-07-09,2024-07-06
TXN0400,ORD6895,C1,R16,46.4,2024-08-21,2024-08-26,2024-08-26,2024-08-25
TXN0401,ORD4270,C2,R133,200.81,2024-02-13,2024-02-14,2024-02-14,2024-02-11
TXN0402,ORD2267,C4,R54,104.0,2024-05-09,2024-05-14,2024-05-14,2024-05-13
TXN0403,ORD3797,C4,R189,255.25,2024-02-12,2024-02-14,2024-02-14,2024-02-11
TXN0404,ORD8810,C2,R35,78.39,2024-03-14,2024-03-16,2024-03-16,2024-03-13
TXN0405,ORD2456,C1,R74,108.75,2024-05-16,2024-05-17,2024-05-17,2024-05-16
TXN0406,ORD6583,C2,R2,99.78,2024-02-10,2024-02-14,2024-02-14,2024-02-13
TXN0407,ORD7275,C2,R79,68.07,2024-03-15,2024-03-17,2024-03-17,2024-03-15
TXN0408,ORD8782,C3,R69,198.97,2024-02-18,2024-02-19,2024-02-19,2024-02-16
TXN0409,ORD4128,C5,R191,163.55,2024-07-19,2024-07-24,2024-07-24,2024-07-23
TXN0410,ORD6919,C4,R239,94.66,2024-10-29,2024-11-02,2024-11-02,2024-10-30
TXN0411,ORD7018,C2,R82,169.8,2024-09-19,2024-09-23,2024-09-23,2024-09-20
TXN0412,ORD1283,C3,R238,193.37,2024-09-21,2024-09-23,2024-09-23,2024-09-21
TXN0413,ORD4465,C2,R299,170.62,2024-05-19,2024-05-24,2024-05-24,2024-05-21
TXN0414,ORD3273,C5,R279,280.55,2024-10-17,2024-10-20,2024-10-20,2024-10-19
TXN0415,ORD7293,C4,R105,124.48,2024-01-10,2024-01-13,2024-01-13,2024-01-11
TXN0416,ORD6494,C6,R187,177.87,2024-11-13,2024-11-16,2024-11-16,2024-11-13
TXN0417,ORD7018,C4,R75,127.32,2024-08-05,2024-08-10,2024-08-10,2024-08-08
TXN0418,ORD4615,C4,R188,296.29,2024-07-27,2024-07-29,2024-07-29,2024-07-28
TXN0419,ORD9904,C6,R77,167.24,2024-07-15,2024-07-16,2024-07-16,2024-07-15
TXN0420,ORD2750,C6,R31,85.17,2024-11-15,2024-11-19,2024-11-19,2024-11-17
TXN0421,ORD3020,C1,R221,175.1,2024-02-22,2024-02-24,2024-02-24,2024-02-23
TXN0422,ORD4639,C6,R266,279.34,2024-11-14,2024-11-18,2024-11-18,2024-11-16
TXN0423,ORD5513,C4,R239,265.19,2024-01-07,2024-01-08,2024-01-08,2024-01-07
TXN0424,ORD8411,C2,R53,164.95,2024-01-11,2024-01-13,2024-01-13,2024-01-10
TXN0425,ORD0545,C6,R141,238.9,2024-01-13,2024-01-17,2024-01-17,2024-01-16
TXN0426,ORD8753,C4,R271,236.12,2024-01-01,2024-01-06,2024-01-06,2024-01-04
TXN0427,ORD2795,C4,R79,243.71,2024-09-01,2024-09-06,2024-09-06,2024-09-05
TXN0428,ORD6335,C1,R9,169.09,2024-03-25,2024-03-29,2024-03-29,2024-03-28
TXN0429,ORD3242,C4,R239,81.93,2024-05-15,2024-05-19,2024-05-19,2024-05-17
TXN0430,ORD5016,C6,R142,101.38,2024-05-02,2024-05-05,2024-05-05,2024-05-02
TXN0431,ORD8755,C2,R66,19.65,2024-02-11,2024-02-14,2024-02-14,2024-02-11
TXN0432,ORD1635,C4,R180,101.53,2024-07-23,2024-07-25,2024-07-25,2024-07-22
TXN0433,ORD2139,C2,R66,143.86,2024-09-30,2024-10-05,2024-10-05,2024-10-03
TXN0434,ORD8851,C6,R261,125.07,2024-08-09,2024-08-14,2024-08-14,2024-08-11
TXN0435,ORD6447,C3,R150,76.28,2024-11-07,2024-11-11,2024-11-11,2024-11-08
TXN0436,ORD3027,C1,R83,295.45,2024-06-30,2024-07-04,2024-07-04,2024-07-01
TXN0437,ORD2021,C1,R213,47.73,2024-07-12,2024-07-14,2024-07-14,2024-07-11
TXN0438,ORD6357,C1,R164,187.72,2024-02-16,2024-02-20,2024-02-20,2024-02-18
TXN0439,ORD7311,C5,R252,39.22,2024-10-23,2024-10-24,2024-10-24,2024-10-21
TXN0440,ORD0081,C5,R286,229.67,2024-07-09,2024-07-10,2024-07-10,2024-07-08
TXN0441,ORD8117,C4,R247,184.5,2024-04-19,2024-04-21,2024-04-21,2024-04-20
TXN0442,ORD2625,C5,R86,92.53,2024-11-16,2024-11-17,2024-11-17,2024-11-15
TXN0443,ORD1140,C6,R97,240.6,2024-02-16,2024-02-18,2024-02-18,2024-02-17
TXN0444,ORD3307,C3,R92,160.85,2024-10-30,2024-10-31,2024-10-31,2024-10-28
TXN0445,ORD6708,C4,R60,296.46,2024-03-06,2024-03-09,2024-03-09,2024-03-07
TXN0446,ORD8143,C3,R123,160.69,2024-04-20,2024-04-24,2024-04-24,2024-04-23
TXN0447,ORD1226,C6,R235,84.34,2024-10-14,2024-10-16,2024-10-16,2024-10-14
TXN0448,ORD7396,C5,R228,66.23,2024-05-12,2024-05-16,2024-05-16,2024-05-15
TXN0449,ORD1241,C2,R230,255.07,2024-10-05,2024-10-06,2024-10-06,2024-10-05
TXN0450,ORD2790,C1,R229,104.33,2024-07-07,2024-07-11,2024-07-11,2024-07-08
TXN0451,ORD0784,C2,R228,258.53,2024-11-09,2024-11-14,2024-11-14,2024-11-12
TXN0452,ORD1960,C4,R245,25.67,2024-08-01,2024-08-05,2024-08-05,2024-08-02
TXN0453,ORD3757,C4,R87,219.87,2024-04-29,2024-05-03,2024-05-03,2024-05-02
TXN0454,ORD0872,C5,R214,230.57,2024-07-18,2024-07-23,2024-07-23,2024-07-22
TXN0455,ORD6061,C2,R184,230.93,2024-06-02,2024-06-06,2024-06-06,2024-06-05
TXN0456,ORD2868,C5,R145,236.95,2024-03-03,2024-03-07,2024-03-07,2024-03-04
TXN0457,ORD9566,C5,R5,295.59,2024-05-12,2024-05-14,2024-05-14,2024-05-11
TXN0458,ORD6047,C3,R208,166.56,2024-07-26,2024-07-29,2024-07-29,2024-07-28
TXN0459,ORD8275,C3,R38,257.7,2024-08-10,2024-08-11,2024-08-11,2024-08-09
TXN0460,ORD6318,C2,R127,45.59,2024-08-22,2024-08-26,2024-08-26,2024-08-23
TXN0461,ORD5190,C2,R198,24.95,2024-08-14,2024-08-18,2024-08-18,2024-08-16
TXN0462,ORD1056,C5,R160,107.06,2024-05-08,2024-05-10,2024-05-10,2024-05-09
TXN0463,ORD4148,C1,R205,111.56,2024-01-14,2024-01-16,2024-01-16,2024-01-13
TXN0464,ORD3153,C3,R287,50.09,2024-03-05,2024-03-07,2024-03-07,2024-03-04
TXN0465,ORD1439,C3,R24,222.72,2024-02-17,2024-02-21,2024-02-21,2024-02-20
TXN0466,ORD9700,C5,R50,277.89,2024-07-10,2024-07-11,2024-07-11,2024-07-10
TXN0467,ORD3690,C1,R34,182.16,2024-01-18,2024-01-23,2024-01-23,2024-01-22
TXN0468,ORD9820,C4,R59,249.24,2024-06-06,2024-06-08,2024-06-08,2024-06-06
TXN0469,ORD4698,C6,R222,166.17,2024-08-31,2024-09-02,2024-09-02,2024-08-30
TXN0470,ORD3282,C4,R242,85.34,2024-08-31,2024-09-02,2024-09-02,2024-09-01
TXN0471,ORD3315,C6,R246,272.57,2024-11-05,2024-11-07,2024-11-07,2024-11-06
TXN0472,ORD8143,C6,R217,283.69,2024-06-09,2024-06-12,2024-06-12,2024-06-10
TXN0473,ORD8533,C2,R56,280.05,2024-02-05,2024-02-06,2024-02-06,2024-02-03
TXN0474,ORD2880,C5,R135,191.72,2024-05-30,2024-06-01,2024-06-01,2024-05-30
TXN0475,ORD7820,C2,R15,289.23,2024-07-19,2024-07-21,2024-07-21,2024-07-18
TXN0476,ORD4837,C2,R288,116.06,2024-08-12,2024-08-15,2024-08-15,2024-08-14
TXN0477,ORD8188,C4,R104,220.73,2024-03-15,2024-03-17,2024-03-17,2024-03-16
TXN0478,ORD4004,C2,R222,193.42,2024-02-15,2024-02-19,2024-02-19,2024-02-17
TXN0479,ORD9844,C5,R147,272.05,2024-04-27,2024-05-02,2024-05-02,2024-04-29
TXN0480,ORD9891,C3,R129,55.58,2024-08-25,2024-08-27,2024-08-27,2024-08-26
TXN0481,ORD0699,C3,R57,67.46,2024-01-26,2024-01-27,2024-01-27,2024-01-26
TXN0482,ORD3111,C5,R254,282.51,2024-07-17,2024-07-22,2024-07-22,2024-07-20
TXN0483,ORD7715,C4,R165,174.08,2024-05-17,2024-05-22,2024-05-22,2024-05-19
TXN0484,ORD2277,C3,R84,179.74,2024-04-05,2024-04-10,2024-04-10,2024-04-08
TXN0485,ORD5030,C1,R83,153.87,2024-03-12,2024-03-15,2024-03-15,2024-03-14
TXN0486,ORD0964,C1,R124,13.14,2024-05-29,2024-06-03,2024-06-03,2024-06-02
TXN0487,ORD4901,C2,R30,215.91,2024-08-17,2024-08-19,2024-08-19,2024-08-17
TXN0488,ORD9748,C2,R162,99.97,2024-04-30,2024-05-02,2024-05-02,2024-04-29
TXN0489,ORD5086,C4,R105,120.89,2024-05-09,2024-05-13,2024-05-13,2024-05-10
TXN0490,ORD9442,C4,R169,22.59,2024-01-05,2024-01-09,2024-01-09,2024-01-08
TXN0491,ORD7641,C6,R2,229.28,2024-08-05,2024-08-06,2024-08-06,2024-08-04
TXN0492,ORD8952,C5,R177,157.73,2024-09-21,2024-09-23,2024-09-23,2024-09-21
TXN0493,ORD2561,C2,R197,154.35,2024-02-26,2024-03-02,2024-03-02,2024-02-29
TXN0494,ORD2863,C5,R156,280.44,2024-08-22,2024-08-26,2024-08-26,2024-08-24
TXN0495,ORD8398,C2,R258,163.61,2024-09-15,2024-09-19,2024-09-19,2024-09-17
TXN0496,ORD1436,C4,R286,60.16,2024-06-18,2024-06-22,2024-06-22,2024-06-20
TXN0497,ORD4052,C5,R117,127.79,2024-11-11,2024-11-13,2024-11-13,2024-11-12
TXN0498,ORD3593,C5,R88,206.96,2024-05-29,2024-05-30,2024-05-30,2024-05-28
TXN0499,ORD6075,C3,R272,225.87,2024-06-11,2024-06-13,2024-06-13,2024-06-12
TXN0500,ORD6705,C2,R171,79.4,2024-09-29,2024-10-03,2024-10-03,2024-10-01
TXN0501,ORD5684,C6,R205,143.75,2024-09-01,2024-09-04,2024-09-04,2024-09-01
TXN0502,ORD7435,C6,R99,196.43,2024-09-21,2024-09-22,2024-09-22,2024-09-19
TXN0503,ORD1523,C5,R193,53.59,2024-11-13,2024-11-15,2024-11-15,2024-11-13
TXN0504,ORD0498,C5,R118,204.23,2024-10-04,2024-10-07,2024-10-07,2024-10-04
TXN0505,ORD7694,C6,R162,83.63,2024-08-22,2024-08-23,2024-08-23,2024-08-22
TXN0506,ORD8867,C1,R236,111.17,2024-07-05,2024-07-09,2024-07-09,2024-07-06
TXN0507,ORD8629,C5,R194,273.18,2024-04-06,2024-04-10,2024-04-10,2024-04-07
TXN0508,ORD9762,C1,R248,212.93,2024-02-06,2024-02-11,2024-02-11,2024-02-10
TXN0509,ORD5491,C3,R100,45.89,2024-10-14,2024-10-15,2024-10-15,2024-10-14
TXN0510,ORD2781,C4,R93,83.24,2024-11-05,2024-11-09,2024-11-09,2024-11-07
TXN0511,ORD9501,C2,R21,35.64,2024-08-09,2024-08-14,2024-08-14,2024-08-12
TXN0512,ORD8871,C4,R109,98.26,2024-05-16,2024-05-21,2024-05-21,2024-05-19
TXN0513,ORD6741,C3,R167,163.22,2024-01-21,2024-01-26,2024-01-26,2024-01-23
TXN0514,ORD0209,C3,R170,148.18,2024-06-04,2024-06-06,2024-06-06,2024-06-04
TXN0515,ORD8547,C3,R222,150.96,2024-02-03,2024-02-05,2024-02-05,2024-02-03
TXN0516,ORD5138,C4,R3,189.03,2024-02-27,2024-03-03,2024-03-03,2024-02-29
TXN0517,ORD5771,C3,R219,205.56,2024-10-12,2024-10-17,2024-10-17,2024-10-15
TXN0518,ORD5222,C2,R220,153.42,2024-07-23,2024-07-26,2024-07-26,2024-07-25
TXN0519,ORD3899,C3,R62,29.98,2024-04-17,2024-04-19,2024-04-19,2024-04-18
TXN0520,ORD3080,C3,R100,227.77,2024-09-20,2024-09-22,2024-09-22,2024-09-20
TXN0521,ORD2308,C3,R198,184.9,2024-06-22,2024-06-25,2024-06-25,2024-06-22
TXN0522,ORD3462,C5,R174,292.62,2024-09-23,2024-09-27,2024-09-27,2024-09-25
TXN0523,ORD6602,C4,R207,259.7,2024-09-11,2024-09-12,2024-09-12,2024-09-10
TXN0524,ORD0293,C3,R59,248.6,2024-09-21,2024-09-25,2024-09-25,2024-09-23
TXN0525,ORD8602,C3,R272,23.75,2024-03-28,2024-03-31,2024-03-31,2024-03-29
TXN0526,ORD9248,C4,R24,69.16,2024-09-10,2024-09-15,2024-09-15,2024-09-12
TXN0527,ORD7065,C1,R173,161.32,2024-11-04,2024-11-05,2024-11-05,2024-11-04
TXN0528,ORD2118,C6,R131,58.6,2024-03-05,2024-03-10,2024-03-10,2024-03-09
TXN0529,ORD1434,C4,R237,145.3,2024-05-06,2024-05-07,2024-05-07,2024-05-04
TXN0530,ORD9746,C5,R85,169.93,2024-02-13,2024-02-18,2024-02-18,2024-02-17
TXN0531,ORD0489,C6,R202,138.32,2024-10-30,2024-11-03,2024-11-03,2024-10-31
TXN0532,ORD0054,C4,R92,170.85,2024-02-05,2024-02-06,2024-02-06,2024-02-03
TXN0533,ORD9571,C4,R283,214.11,2024-11-04,2024-11-05,2024-11-05,2024-11-04
TXN0534,ORD0673,C3,R16,285.59,2024-04-21,2024-04-23,2024-04-23,2024-04-20
TXN0535,ORD0290,C5,R180,221.99,2024-08-27,2024-09-01,2024-09-01,2024-08-31
TXN0536,ORD1095,C5,R206,190.75,2024-07-03,2024-07-07,2024-07-07,2024-07-05
TXN0537,ORD9291,C6,R181,179.14,2024-10-28,2024-11-02,2024-11-02,2024-11-01
TXN0538,ORD4195,C5,R253,266.96,2024-04-28,2024-05-03,2024-05-03,2024-04-30
TXN0539,ORD6007,C2,R62,58.34,2024-03-25,2024-03-29,2024-03-29,2024-03-27
TXN0540,ORD4879,C5,R278,231.03,2024-06-15,2024-06-19,2024-06-19,2024-06-18
TXN0541,ORD3395,C5,R262,289.19,2024-04-14,2024-04-16,2024-04-16,2024-04-15
TXN0542,ORD6972,C4,R126,28.62,2024-02-29,2024-03-01,2024-03-01,2024-02-27
TXN0543,ORD9993,C5,R190,217.14,2024-05-11,2024-05-12,2024-05-12,2024-05-11
TXN0544,ORD6025,C6,R147,206.84,2024-05-14,2024-05-19,2024-05-19,2024-05-16
TXN0545,ORD5169,C2,R247,43.49,2024-06-23,2024-06-27,2024-06-27,2024-06-26
TXN0546,ORD9058,C5,R272,239.75,2024-05-24,2024-05-25,2024-05-25,2024-05-24
TXN0547,ORD4367,C1,R218,201.23,2024-01-15,2024-01-18,2024-01-18,2024-01-16
TXN0548,ORD8903,C4,R22,90.12,2024-03-26,2024-03-30,2024-03-30,2024-03-29
TXN0549,ORD0693,C5,R256,220.6,2024-03-19,2024-03-21,2024-03-21,2024-03-20
TXN0550,ORD6634,C3,R188,13.95,2024-03-01,2024-03-03,2024-03-03,2024-03-01
TXN0551,ORD4962,C4,R147,151.39,2024-09-14,2024-09-18,2024-09-18,2024-09-15
TXN0552,ORD0435,C5,R29,152.33,2024-08-17,2024-08-22,2024-08-22,2024-08-21
TXN0553,ORD0688,C4,R170,77.77,2024-09-01,2024-09-05,2024-09-05,2024-09-02
TXN0554,ORD6188,C4,R220,233.94,2024-08-04,2024-08-08,2024-08-08,2024-08-07
